frame_no,user_position,user_orientation,camera_hit_obj,camera_hit_point,camera_hit_dist,controller_hit_obj,controller_hit_point,controller_hit_distance
17550,"(98.68,3.31,-1.54)","(-0.43,0.00,-0.90)",Wall West,"(94.79,3.31,-9.61)",9.00,Wall West,"(94.79,1.52,-7.81)",7.22
17560,"(98.50,3.31,-1.92)","(-0.43,0.00,-0.90)",Wall West,"(94.79,3.31,-9.61)",8.62,Wall West,"(94.79,1.60,-7.88)",6.89
17570,"(98.33,3.31,-2.28)","(-0.43,0.00,-0.90)",Wall West,"(94.79,3.31,-9.61)",8.22,Wall West,"(94.79,1.69,-7.95)",6.54
17580,"(98.31,3.31,-2.32)","(-0.43,0.00,-0.90)",Wall West,"(94.79,3.31,-9.61)",8.10,Wall West,"(94.79,1.72,-7.97)",6.44
17590,"(98.31,3.31,-2.32)","(-0.43,0.00,-0.90)",Wall West,"(94.79,3.31,-9.61)",8.10,Wall West,"(94.79,1.72,-7.97)",6.44
17600,"(98.71,3.31,-2.49)","(-0.35,0.00,-0.94)",Wall South,"(94.93,3.31,-12.25)",10.47,Wall West,"(94.79,1.20,-10.13)",8.43
17610,"(98.86,3.31,-2.54)","(-0.32,0.00,-0.95)",Wall South,"(95.60,3.31,-12.25)",10.24,Wall West,"(94.79,0.86,-11.51)",9.74
17620,"(98.86,3.31,-2.54)","(-0.32,0.00,-0.95)",Wall South,"(95.60,3.31,-12.25)",10.24,Wall West,"(94.79,0.86,-11.51)",9.74
17630,"(98.86,3.31,-2.54)","(-0.32,0.00,-0.95)",Wall South,"(95.60,3.31,-12.25)",10.24,Wall West,"(94.79,0.86,-11.51)",9.74
17640,"(99.13,3.31,-2.62)","(-0.26,0.00,-0.97)",Wall South,"(96.26,3.31,-12.25)",10.05,Wall South,"(95.15,0.71,-12.25)",10.32
17650,"(99.56,3.31,-2.72)","(-0.17,0.00,-0.99)",Wall South,"(97.77,3.31,-12.25)",9.70,Teleport Target 3,"(97.66,1.75,-8.98)",6.31
17660,"(99.72,3.31,-2.74)","(-0.14,0.00,-0.99)",Wall South,"(98.38,3.31,-12.25)",9.60,Teleport Target 3,"(98.19,1.84,-8.77)",5.98
17670,"(99.72,3.31,-2.74)","(-0.14,0.00,-0.99)",Wall South,"(98.38,3.31,-12.25)",9.60,Teleport Target 3,"(98.19,1.84,-8.77)",5.98
17680,"(99.72,3.31,-2.74)","(-0.14,0.00,-0.99)",Wall South,"(98.38,3.31,-12.25)",9.60,Teleport Target 3,"(98.19,1.84,-8.77)",5.98
17690,"(99.72,3.31,-2.74)","(-0.14,0.00,-0.99)",Wall South,"(98.38,3.31,-12.25)",9.60,Teleport Target 3,"(98.19,1.84,-8.77)",5.98
17700,"(99.72,3.31,-2.74)","(-0.14,0.00,-0.99)",Wall South,"(98.38,3.31,-12.25)",9.60,Teleport Target 3,"(98.19,1.84,-8.77)",5.98
17710,"(99.72,3.31,-2.74)","(-0.14,0.00,-0.99)",Wall South,"(98.38,3.31,-12.25)",9.60,Teleport Target 3,"(98.19,1.84,-8.77)",5.98
17720,"(99.69,3.31,-2.97)","(-0.14,0.00,-0.99)",Wall South,"(98.38,3.31,-12.25)",9.41,Teleport Target 3,"(98.19,1.87,-8.86)",5.87
17730,"(99.63,3.31,-3.35)","(-0.14,0.00,-0.99)",Wall South,"(98.38,3.31,-12.25)",8.99,Teleport Target 3,"(98.17,1.92,-9.09)",5.67
17740,"(99.63,3.31,-3.35)","(-0.14,0.00,-0.99)",Wall South,"(98.38,3.31,-12.25)",8.99,Teleport Target 3,"(98.17,1.92,-9.09)",5.67
17750,"(99.63,3.31,-3.35)","(-0.14,0.00,-0.99)",Wall South,"(98.38,3.31,-12.25)",8.99,Teleport Target 3,"(98.17,1.92,-9.09)",5.67
17760,"(99.87,3.31,-3.38)","(-0.09,0.00,-1.00)",Wall South,"(98.96,3.31,-12.25)",8.92,Teleport Target 3,"(98.63,1.94,-9.10)",5.60
17770,"(100.25,3.31,-3.40)","(-0.01,0.00,-1.00)",Wall South,"(100.16,3.31,-12.25)",8.85,Wall South,"(99.24,1.11,-12.25)",8.77
17780,"(100.25,3.31,-3.40)","(-0.01,0.00,-1.00)",Wall South,"(100.16,3.31,-12.25)",8.85,Wall South,"(99.24,1.11,-12.25)",8.77
17790,"(100.25,3.31,-3.40)","(-0.01,0.00,-1.00)",Wall South,"(100.16,3.31,-12.25)",8.85,Wall South,"(99.24,1.11,-12.25)",8.77
17800,"(100.25,3.31,-3.40)","(-0.01,0.00,-1.00)",Wall South,"(100.16,3.31,-12.25)",8.85,Wall South,"(99.24,1.11,-12.25)",8.77
17810,"(100.61,3.31,-3.38)","(0.07,0.00,-1.00)",Wall South,"(101.08,3.31,-12.25)",8.88,Wall South,"(100.16,1.13,-12.25)",8.73
17820,"(100.77,3.31,-3.37)","(0.10,0.00,-1.00)",Wall South,"(101.65,3.31,-12.25)",8.92,Wall South,"(100.73,1.12,-12.25)",8.74
17830,"(100.77,3.31,-3.37)","(0.10,0.00,-1.00)",Wall South,"(101.65,3.31,-12.25)",8.92,Wall South,"(100.73,1.12,-12.25)",8.74
17840,"(100.77,3.31,-3.37)","(0.10,0.00,-1.00)",Wall South,"(101.65,3.31,-12.25)",8.92,Wall South,"(100.73,1.12,-12.25)",8.74
17850,"(100.77,3.31,-3.37)","(0.10,0.00,-1.00)",Wall South,"(101.65,3.31,-12.25)",8.92,Wall South,"(100.73,1.12,-12.25)",8.74
17860,"(100.77,3.31,-3.37)","(0.10,0.00,-1.00)",Wall South,"(101.65,3.31,-12.25)",8.92,Wall South,"(100.73,1.12,-12.25)",8.74
17870,"(101.15,3.31,-3.32)","(0.18,0.00,-0.98)",Wall South,"(102.47,3.31,-12.25)",9.03,Wall South,"(101.53,1.11,-12.25)",8.79
17880,"(101.54,3.31,-3.23)","(0.26,0.00,-0.97)",Wall South,"(103.72,3.31,-12.25)",9.28,Wall South,"(102.75,1.07,-12.25)",8.96
17890,"(101.94,3.31,-3.10)","(0.34,0.00,-0.94)",Wall South,"(104.90,3.31,-12.25)",9.62,Wall South,"(103.88,1.00,-12.25)",9.21
17900,"(102.20,3.31,-2.99)","(0.40,0.00,-0.92)",Wall South,"(106.22,3.31,-12.25)",10.09,Wall South,"(105.13,0.90,-12.25)",9.60
17910,"(102.20,3.31,-2.99)","(0.40,0.00,-0.92)",Wall South,"(106.22,3.31,-12.25)",10.09,Wall South,"(105.13,0.90,-12.25)",9.60
17920,"(102.20,3.31,-2.99)","(0.40,0.00,-0.92)",Wall South,"(106.22,3.31,-12.25)",10.09,Wall South,"(105.13,0.90,-12.25)",9.60
17930,"(102.32,3.31,-2.93)","(0.42,0.00,-0.91)",Wall South,"(106.56,3.31,-12.25)",10.23,Wall South,"(105.46,0.87,-12.25)",9.71
17940,"(102.68,3.31,-2.75)","(0.50,0.00,-0.87)",Wall South,"(108.00,3.31,-12.25)",10.89,Wall South,"(106.78,0.73,-12.25)",10.26
17950,"(103.06,3.31,-2.50)","(0.58,0.00,-0.81)",Wall South,"(109.60,3.31,-12.25)",11.74,Wall South,"(108.24,0.55,-12.25)",10.96
17960,"(103.38,3.31,-2.25)","(0.65,0.00,-0.76)",Game Win Trigger,"(111.00,3.31,-11.69)",12.13,Wall South,"(109.90,0.30,-12.25)",11.90
17970,"(103.47,3.31,-2.17)","(0.67,0.00,-0.75)",Game Win Trigger,"(111.95,3.31,-11.69)",12.75,Wall South,"(110.77,0.17,-12.25)",12.43
17980,"(103.47,3.31,-2.17)","(0.67,0.00,-0.75)",Game Win Trigger,"(111.95,3.31,-11.69)",12.75,Wall South,"(110.77,0.17,-12.25)",12.43
17990,"(103.47,3.31,-2.17)","(0.67,0.00,-0.75)",Game Win Trigger,"(111.95,3.31,-11.69)",12.75,Wall South,"(110.77,0.17,-12.25)",12.43
18000,"(103.47,3.31,-2.17)","(0.67,0.00,-0.75)",Game Win Trigger,"(111.95,3.31,-11.69)",12.75,Wall South,"(110.77,0.17,-12.25)",12.43
18010,"(103.70,3.31,-1.95)","(0.71,0.00,-0.70)",Game Win Trigger,"(113.40,3.31,-11.69)",13.74,Ground,"(111.95,0.00,-12.09)",13.07
18020,"(103.95,3.31,-1.67)","(0.77,0.00,-0.64)",Game Win Trigger,"(115.94,3.31,-11.69)",15.62,Ground,"(113.09,0.00,-11.01)",13.07
18030,"(103.95,3.31,-1.67)","(0.77,0.00,-0.64)",Game Win Trigger,"(115.94,3.31,-11.69)",15.62,Ground,"(113.09,0.00,-11.01)",13.07
18040,"(103.95,3.31,-1.67)","(0.77,0.00,-0.64)",Game Win Trigger,"(115.94,3.31,-11.69)",15.62,Ground,"(113.09,0.00,-11.01)",13.07
18050,"(103.95,3.31,-1.67)","(0.77,0.00,-0.64)",Game Win Trigger,"(115.94,3.31,-11.69)",15.62,Ground,"(113.09,0.00,-11.01)",13.07
18060,"(103.95,3.31,-1.67)","(0.77,0.00,-0.64)",Game Win Trigger,"(115.94,3.31,-11.69)",15.62,Ground,"(113.09,0.00,-11.01)",13.07
18070,"(103.90,3.31,-1.73)","(0.76,0.00,-0.65)",Game Win Trigger,"(115.94,3.31,-11.69)",15.62,Ground,"(113.09,0.00,-11.01)",13.07
18080,"(103.63,3.31,-2.02)","(0.70,0.00,-0.72)",Game Win Trigger,"(113.51,3.31,-11.69)",13.83,Ground,"(112.00,0.00,-12.04)",13.07
18090,"(103.60,3.31,-2.05)","(0.69,0.00,-0.72)",Game Win Trigger,"(112.86,3.31,-11.69)",13.37,Wall South,"(111.60,0.03,-12.25)",12.97
18100,"(103.60,3.31,-2.05)","(0.69,0.00,-0.72)",Game Win Trigger,"(112.86,3.31,-11.69)",13.37,Wall South,"(111.60,0.03,-12.25)",12.97
18110,"(103.60,3.31,-2.05)","(0.69,0.00,-0.72)",Game Win Trigger,"(112.86,3.31,-11.69)",13.37,Wall South,"(111.60,0.03,-12.25)",12.97
18120,"(103.60,3.31,-2.05)","(0.69,0.00,-0.72)",Game Win Trigger,"(112.86,3.31,-11.69)",13.37,Wall South,"(111.60,0.03,-12.25)",12.97
18130,"(103.60,3.31,-2.05)","(0.69,0.00,-0.72)",Game Win Trigger,"(112.86,3.31,-11.69)",13.37,Wall South,"(111.60,0.03,-12.25)",12.97
18140,"(103.60,3.31,-2.05)","(0.69,0.00,-0.72)",Game Win Trigger,"(112.86,3.31,-11.69)",13.37,Wall South,"(111.60,0.03,-12.25)",12.97
18150,"(103.60,3.31,-2.05)","(0.69,0.00,-0.72)",Game Win Trigger,"(112.86,3.31,-11.69)",13.37,Wall South,"(111.60,0.03,-12.25)",12.97
18160,"(103.60,3.31,-2.05)","(0.69,0.00,-0.72)",Game Win Trigger,"(112.86,3.31,-11.69)",13.37,Wall South,"(111.60,0.03,-12.25)",12.97
18170,"(103.60,3.31,-2.05)","(0.69,0.00,-0.72)",Game Win Trigger,"(112.86,3.31,-11.69)",13.37,Wall South,"(111.60,0.03,-12.25)",12.97
18180,"(103.51,3.31,-2.13)","(0.67,0.00,-0.74)",Game Win Trigger,"(112.86,3.31,-11.69)",13.37,Wall South,"(111.60,0.03,-12.25)",12.97
18190,"(103.30,3.31,-2.31)","(0.63,0.00,-0.78)",Game Win Trigger,"(110.92,3.31,-11.69)",12.09,Wall South,"(109.83,0.31,-12.25)",11.86
18200,"(103.30,3.31,-2.31)","(0.63,0.00,-0.78)",Game Win Trigger,"(110.92,3.31,-11.69)",12.09,Wall South,"(109.83,0.31,-12.25)",11.86
18210,"(103.30,3.31,-2.31)","(0.63,0.00,-0.78)",Game Win Trigger,"(110.92,3.31,-11.69)",12.09,Wall South,"(109.83,0.31,-12.25)",11.86
18220,"(103.30,3.31,-2.31)","(0.63,0.00,-0.78)",Game Win Trigger,"(110.92,3.31,-11.69)",12.09,Wall South,"(109.83,0.31,-12.25)",11.86
18230,"(103.30,3.31,-2.31)","(0.63,0.00,-0.78)",Game Win Trigger,"(110.92,3.31,-11.69)",12.09,Wall South,"(109.83,0.31,-12.25)",11.86
18240,"(103.19,3.31,-2.50)","(0.61,0.00,-0.79)",Game Win Trigger,"(110.32,3.31,-11.69)",11.66,Wall South,"(109.28,0.41,-12.25)",11.48
18250,"(103.14,3.31,-2.92)","(0.61,0.00,-0.79)",Game Win Trigger,"(109.94,3.31,-11.69)",11.13,Wall South,"(108.96,0.55,-12.25)",10.97
18260,"(103.12,3.31,-3.06)","(0.61,0.00,-0.79)",Game Win Trigger,"(109.80,3.31,-11.72)",10.94,Wall South,"(108.82,0.60,-12.25)",10.75
18270,"(103.12,3.31,-3.06)","(0.61,0.00,-0.79)",Game Win Trigger,"(109.80,3.31,-11.72)",10.94,Wall South,"(108.82,0.60,-12.25)",10.75
18280,"(103.12,3.31,-3.06)","(0.61,0.00,-0.79)",Game Win Trigger,"(109.80,3.31,-11.72)",10.94,Wall South,"(108.82,0.60,-12.25)",10.75
18290,"(103.12,3.31,-3.06)","(0.61,0.00,-0.79)",Game Win Trigger,"(109.80,3.31,-11.72)",10.94,Wall South,"(108.82,0.60,-12.25)",10.75
18300,"(103.34,3.31,-3.34)","(0.61,0.00,-0.79)",Game Win Trigger,"(109.80,3.31,-11.72)",10.66,Wall South,"(108.85,0.67,-12.25)",10.47
18310,"(103.59,3.31,-3.68)","(0.61,0.00,-0.79)",Game Win Trigger,"(109.80,3.31,-11.72)",10.24,Wall South,"(108.90,0.78,-12.25)",10.07
18320,"(103.67,3.31,-3.77)","(0.61,0.00,-0.79)",Game Win Trigger,"(109.80,3.31,-11.72)",10.04,Wall South,"(108.92,0.83,-12.25)",9.87
18330,"(103.67,3.31,-3.77)","(0.61,0.00,-0.79)",Game Win Trigger,"(109.80,3.31,-11.72)",10.04,Wall South,"(108.92,0.83,-12.25)",9.87
18340,"(103.67,3.31,-3.77)","(0.61,0.00,-0.79)",Game Win Trigger,"(109.80,3.31,-11.72)",10.04,Wall South,"(108.92,0.83,-12.25)",9.87
18350,"(103.71,3.31,-3.83)","(0.61,0.00,-0.79)",Game Win Trigger,"(109.80,3.31,-11.72)",10.04,Wall South,"(108.92,0.83,-12.25)",9.87
18360,"(103.96,3.31,-4.15)","(0.61,0.00,-0.79)",Game Win Trigger,"(109.80,3.31,-11.72)",9.64,Wall South,"(108.96,0.93,-12.25)",9.48
18370,"(104.33,3.31,-4.28)","(0.61,0.00,-0.79)",Game Win Trigger,"(109.94,3.31,-11.69)",9.37,Wall South,"(109.15,0.99,-12.25)",9.26
18380,"(104.73,3.31,-4.33)","(0.61,0.00,-0.79)",Game Win Trigger,"(110.30,3.31,-11.69)",9.31,Wall South,"(109.51,1.00,-12.25)",9.20
18390,"(105.14,3.31,-4.36)","(0.61,0.00,-0.79)",Game Win Trigger,"(110.74,3.31,-11.69)",9.23,Wall South,"(109.97,1.02,-12.25)",9.12
18400,"(105.47,3.31,-4.10)","(0.61,0.00,-0.79)",Game Win Trigger,"(111.27,3.31,-11.69)",9.55,Wall South,"(110.46,0.94,-12.25)",9.44
18410,"(105.83,3.31,-3.82)","(0.61,0.00,-0.79)",Game Win Trigger,"(111.75,3.31,-11.69)",9.85,Wall South,"(110.91,0.87,-12.25)",9.72
18420,"(106.17,3.31,-3.56)","(0.61,0.00,-0.79)",Game Win Trigger,"(112.38,3.31,-11.69)",10.23,Wall South,"(111.50,0.77,-12.25)",10.09
18430,"(106.39,3.31,-3.39)","(0.61,0.00,-0.79)",Game Win Trigger,"(112.79,3.31,-11.69)",10.48,Wall East (2),"(111.94,0.68,-12.34)",10.45
18440,"(106.39,3.31,-3.39)","(0.61,0.00,-0.79)",Game Win Trigger,"(112.79,3.31,-11.69)",10.48,Wall East (2),"(111.94,0.68,-12.34)",10.45
18450,"(106.39,3.31,-3.39)","(0.61,0.00,-0.79)",Game Win Trigger,"(112.79,3.31,-11.69)",10.48,Wall East (2),"(111.94,0.68,-12.34)",10.45
18460,"(106.39,3.31,-3.39)","(0.61,0.00,-0.79)",Game Win Trigger,"(112.79,3.31,-11.69)",10.48,Wall East (2),"(111.94,0.68,-12.34)",10.45
18470,"(106.59,3.31,-3.23)","(0.65,0.00,-0.76)",Game Win Trigger,"(113.53,3.31,-11.69)",10.95,Door,"(112.65,0.57,-12.37)",10.89
18480,"(106.89,3.31,-2.94)","(0.72,0.00,-0.70)",Game Win Trigger,"(115.48,3.31,-11.69)",12.26,Door,"(114.44,0.27,-12.37)",12.04
18490,"(107.04,3.31,-2.78)","(0.75,0.00,-0.66)",Game Win Trigger,"(117.10,3.31,-11.69)",13.44,Door Lighting Bottom,"(115.89,0.00,-12.36)",13.05
18500,"(107.04,3.31,-2.78)","(0.75,0.00,-0.66)",Game Win Trigger,"(117.10,3.31,-11.69)",13.44,Door Lighting Bottom,"(115.89,0.00,-12.36)",13.05
18510,"(107.04,3.31,-2.78)","(0.75,0.00,-0.66)",Game Win Trigger,"(117.10,3.31,-11.69)",13.44,Door Lighting Bottom,"(115.89,0.00,-12.36)",13.05
18520,"(106.76,3.31,-2.53)","(0.75,0.00,-0.66)",Game Win Trigger,"(117.10,3.31,-11.69)",13.74,Door Lighting Bottom,"(115.67,0.00,-12.17)",13.05
18530,"(106.44,3.31,-2.25)","(0.75,0.00,-0.66)",Game Win Trigger,"(117.10,3.31,-11.69)",14.12,Ground,"(115.39,0.00,-11.93)",13.07
18540,"(106.14,3.31,-1.98)","(0.75,0.00,-0.66)",Game Win Trigger,"(117.10,3.31,-11.69)",14.52,Ground,"(115.09,0.00,-11.66)",13.07
18550,"(105.84,3.31,-1.72)","(0.75,0.00,-0.66)",Game Win Trigger,"(117.10,3.31,-11.69)",14.92,Ground,"(114.79,0.00,-11.39)",13.07
18560,"(105.53,3.31,-1.44)","(0.75,0.00,-0.66)",Game Win Trigger,"(117.10,3.31,-11.69)",15.42,Ground,"(114.42,0.00,-11.06)",13.07
18570,"(105.41,3.31,-1.33)","(0.75,0.00,-0.66)",Game Win Trigger,"(117.10,3.31,-11.69)",15.62,Ground,"(114.27,0.00,-10.93)",13.07
18580,"(105.41,3.31,-1.33)","(0.75,0.00,-0.66)",Game Win Trigger,"(117.10,3.31,-11.69)",15.62,Ground,"(114.27,0.00,-10.93)",13.07
18590,"(105.28,3.31,-1.47)","(0.72,0.00,-0.69)",Game Win Trigger,"(116.37,3.31,-11.69)",15.08,Ground,"(113.95,0.00,-11.23)",13.07
18600,"(104.99,3.31,-1.75)","(0.66,0.00,-0.75)",Game Win Trigger,"(114.13,3.31,-11.69)",13.51,Door Lighting Bottom,"(112.81,0.00,-12.18)",13.05
18610,"(104.63,3.31,-2.03)","(0.58,0.00,-0.81)",Game Win Trigger,"(111.76,3.31,-11.69)",12.01,Wall South,"(110.69,0.32,-12.25)",11.85
18620,"(104.29,3.31,-2.25)","(0.52,0.00,-0.86)",Game Win Trigger,"(110.12,3.31,-11.69)",11.09,Wall South,"(109.14,0.52,-12.25)",11.05
18630,"(103.94,3.31,-2.44)","(0.44,0.00,-0.90)",Wall South,"(108.91,3.31,-12.25)",10.99,Wall South,"(107.71,0.69,-12.25)",10.43
18640,"(103.57,3.31,-2.60)","(0.36,0.00,-0.93)",Wall South,"(107.49,3.31,-12.25)",10.41,Wall South,"(106.38,0.81,-12.25)",9.95
18650,"(103.50,3.31,-2.63)","(0.35,0.00,-0.94)",Wall South,"(107.08,3.31,-12.25)",10.27,Wall South,"(106.00,0.84,-12.25)",9.83
18660,"(103.50,3.31,-2.63)","(0.35,0.00,-0.94)",Wall South,"(107.08,3.31,-12.25)",10.27,Wall South,"(106.00,0.84,-12.25)",9.83
18670,"(103.50,3.31,-2.63)","(0.35,0.00,-0.94)",Wall South,"(107.08,3.31,-12.25)",10.27,Wall South,"(106.00,0.84,-12.25)",9.83
18680,"(103.50,3.31,-2.63)","(0.35,0.00,-0.94)",Wall South,"(107.08,3.31,-12.25)",10.27,Wall South,"(106.00,0.84,-12.25)",9.83
18690,"(103.67,3.31,-2.56)","(0.39,0.00,-0.92)",Wall South,"(107.42,3.31,-12.25)",10.39,Wall South,"(106.32,0.81,-12.25)",9.93
18700,"(104.17,3.31,-2.31)","(0.49,0.00,-0.87)",Wall South,"(109.53,3.31,-12.25)",11.29,Wall South,"(108.28,0.62,-12.25)",10.67
18710,"(104.56,3.31,-2.07)","(0.57,0.00,-0.82)",Game Win Trigger,"(110.84,3.31,-11.69)",11.49,Wall South,"(109.82,0.43,-12.25)",11.40
18720,"(104.87,3.31,-1.82)","(0.64,0.00,-0.77)",Game Win Trigger,"(112.48,3.31,-11.69)",12.45,Wall South,"(111.35,0.22,-12.25)",12.24
18730,"(105.17,3.31,-1.56)","(0.70,0.00,-0.71)",Game Win Trigger,"(114.45,3.31,-11.69)",13.74,Ground,"(112.99,0.00,-12.04)",13.07
18740,"(105.17,3.31,-1.56)","(0.70,0.00,-0.71)",Game Win Trigger,"(115.10,3.31,-11.69)",14.19,Ground,"(113.34,0.00,-11.75)",13.07
18750,"(105.17,3.31,-1.56)","(0.70,0.00,-0.71)",Game Win Trigger,"(115.10,3.31,-11.69)",14.19,Ground,"(113.34,0.00,-11.75)",13.07
18760,"(105.17,3.31,-1.56)","(0.70,0.00,-0.71)",Game Win Trigger,"(115.10,3.31,-11.69)",14.19,Ground,"(113.34,0.00,-11.75)",13.07
18770,"(105.17,3.31,-1.56)","(0.70,0.00,-0.71)",Game Win Trigger,"(115.10,3.31,-11.69)",14.19,Ground,"(113.34,0.00,-11.75)",13.07
18780,"(105.17,3.31,-1.56)","(0.70,0.00,-0.71)",Game Win Trigger,"(115.10,3.31,-11.69)",14.19,Ground,"(113.34,0.00,-11.75)",13.07
18790,"(105.17,3.31,-1.56)","(0.70,0.00,-0.71)",Game Win Trigger,"(115.10,3.31,-11.69)",14.19,Ground,"(113.34,0.00,-11.75)",13.07
18800,"(105.17,3.31,-1.56)","(0.70,0.00,-0.71)",Game Win Trigger,"(115.10,3.31,-11.69)",14.19,Ground,"(113.34,0.00,-11.75)",13.07
18810,"(104.86,3.31,-1.83)","(0.64,0.00,-0.77)",Game Win Trigger,"(113.25,3.31,-11.69)",12.94,Door,"(112.14,0.07,-12.37)",12.81
18820,"(104.66,3.31,-1.98)","(0.60,0.00,-0.80)",Game Win Trigger,"(111.85,3.31,-11.69)",12.08,Wall South,"(110.77,0.30,-12.25)",11.91
18830,"(104.66,3.31,-1.98)","(0.60,0.00,-0.80)",Game Win Trigger,"(111.85,3.31,-11.69)",12.08,Wall South,"(110.77,0.30,-12.25)",11.91
18840,"(104.66,3.31,-1.98)","(0.60,0.00,-0.80)",Game Win Trigger,"(111.85,3.31,-11.69)",12.08,Wall South,"(110.77,0.30,-12.25)",11.91
18850,"(104.66,3.31,-1.98)","(0.60,0.00,-0.80)",Game Win Trigger,"(111.85,3.31,-11.69)",12.08,Wall South,"(110.77,0.30,-12.25)",11.91
18860,"(104.66,3.31,-1.98)","(0.60,0.00,-0.80)",Game Win Trigger,"(111.85,3.31,-11.69)",12.08,Wall South,"(110.77,0.30,-12.25)",11.91
18870,"(104.52,3.31,-2.13)","(0.57,0.00,-0.82)",Game Win Trigger,"(111.16,3.31,-11.69)",11.68,Wall South,"(110.12,0.39,-12.25)",11.56
18880,"(104.45,3.31,-2.54)","(0.57,0.00,-0.82)",Game Win Trigger,"(110.78,3.31,-11.69)",11.16,Wall South,"(109.80,0.52,-12.25)",11.05
18890,"(104.37,3.31,-2.94)","(0.57,0.00,-0.82)",Game Win Trigger,"(110.44,3.31,-11.69)",10.68,Wall South,"(109.51,0.64,-12.25)",10.59
18900,"(104.29,3.31,-3.37)","(0.57,0.00,-0.82)",Game Win Trigger,"(110.10,3.31,-11.69)",10.20,Wall South,"(109.21,0.76,-12.25)",10.12
18910,"(104.22,3.31,-3.76)","(0.57,0.00,-0.82)",Game Win Trigger,"(109.80,3.31,-11.76)",9.81,Wall South,"(108.92,0.89,-12.25)",9.65
18920,"(104.15,3.31,-4.16)","(0.57,0.00,-0.82)",Wall South,"(109.79,3.31,-12.25)",9.92,Wall South,"(108.63,1.01,-12.25)",9.19
18930,"(104.07,3.31,-4.59)","(0.57,0.00,-0.82)",Wall South,"(109.38,3.31,-12.25)",9.35,Wall South,"(108.28,1.15,-12.25)",8.62
18940,"(104.10,3.31,-4.73)","(0.57,0.00,-0.82)",Wall South,"(109.28,3.31,-12.25)",9.13,Wall South,"(108.20,1.21,-12.25)",8.41
18950,"(104.04,3.31,-5.07)","(0.57,0.00,-0.82)",Wall South,"(109.02,3.31,-12.25)",8.77,Wall South,"(107.98,1.30,-12.25)",8.06
18960,"(103.96,3.31,-5.50)","(0.57,0.00,-0.82)",Wall South,"(108.68,3.31,-12.25)",8.29,Wall South,"(107.69,1.42,-12.25)",7.59
18970,"(103.89,3.31,-5.89)","(0.57,0.00,-0.82)",Wall South,"(108.34,3.31,-12.25)",7.82,Wall South,"(107.39,1.54,-12.25)",7.13
18980,"(103.81,3.31,-6.31)","(0.57,0.00,-0.82)",Wall South,"(107.99,3.31,-12.25)",7.34,Wall South,"(107.10,1.66,-12.25)",6.66
18990,"(103.72,3.31,-6.80)","(0.57,0.00,-0.82)",Wall South,"(107.58,3.31,-12.25)",6.76,Wall South,"(106.75,1.81,-12.25)",6.10
19000,"(103.63,3.31,-7.29)","(0.57,0.00,-0.82)",Wall South,"(107.13,3.31,-12.25)",6.14,Wall South,"(106.37,1.96,-12.25)",5.49
19010,"(103.56,3.31,-7.68)","(0.57,0.00,-0.82)",Wall South,"(106.81,3.31,-12.25)",5.69,Wall South,"(106.09,2.08,-12.25)",5.05
19020,"(103.48,3.31,-8.10)","(0.57,0.00,-0.82)",Wall South,"(106.38,3.31,-12.25)",5.09,Wall South,"(105.73,2.23,-12.25)",4.46
19030,"(103.50,3.31,-8.47)","(0.57,0.00,-0.82)",Wall South,"(106.10,3.31,-12.25)",4.63,Wall South,"(105.50,2.35,-12.25)",4.01
19040,"(103.73,3.31,-8.80)","(0.57,0.00,-0.82)",Wall South,"(106.10,3.31,-12.25)",4.23,Wall South,"(105.54,2.45,-12.25)",3.62
19050,"(103.96,3.31,-9.14)","(0.57,0.00,-0.82)",Wall South,"(106.10,3.31,-12.25)",3.81,Wall South,"(105.59,2.56,-12.25)",3.21
19060,"(104.19,3.31,-9.47)","(0.57,0.00,-0.82)",Wall South,"(106.10,3.31,-12.25)",3.41,Wall South,"(105.63,2.66,-12.25)",2.82
19070,"(104.42,3.31,-9.80)","(0.57,0.00,-0.82)",Wall South,"(106.10,3.31,-12.25)",3.01,Wall South,"(105.67,2.76,-12.25)",2.43
19080,"(104.66,3.31,-10.15)","(0.57,0.00,-0.82)",Wall South,"(106.10,3.31,-12.25)",2.63,Wall South,"(105.71,2.85,-12.25)",2.06
19090,"(104.88,3.31,-10.48)","(0.57,0.00,-0.82)",Wall South,"(106.10,3.31,-12.25)",2.23,Wall South,"(105.75,2.96,-12.25)",1.67
19100,"(105.26,3.31,-10.58)","(0.57,0.00,-0.82)",Wall South,"(106.34,3.31,-12.25)",2.05,Wall South,"(106.01,3.00,-12.25)",1.49
19110,"(105.71,3.31,-10.66)","(0.57,0.00,-0.82)",Wall South,"(106.77,3.31,-12.25)",1.94,Wall South,"(106.45,3.03,-12.25)",1.38
19120,"(106.11,3.31,-10.73)","(0.57,0.00,-0.82)",Wall South,"(107.12,3.31,-12.25)",1.85,Wall South,"(106.80,3.05,-12.25)",1.29
19130,"(106.50,3.31,-10.81)","(0.57,0.00,-0.82)",Wall South,"(107.46,3.31,-12.25)",1.76,Wall South,"(107.16,3.08,-12.25)",1.21
19140,"(106.89,3.31,-10.88)","(0.57,0.00,-0.82)",Wall South,"(107.80,3.31,-12.25)",1.67,Wall South,"(107.51,3.10,-12.25)",1.12
